video,label,p,target,dataset
id27_id24_0002,1,0.8682830929756165,celebdf,CelebDF
id27_id24_0003,1,0.9444622993469238,celebdf,CelebDF
id27_id24_0004,1,0.8905119299888611,celebdf,CelebDF
id27_id24_0006,1,0.9747342467308044,celebdf,CelebDF
id27_id24_0007,1,0.6931582093238831,celebdf,CelebDF
id27_id24_0008,1,0.7862604856491089,celebdf,CelebDF
id27_id24_0009,1,0.9922066926956176,celebdf,CelebDF
id27_id25_0000,1,0.9799996614456176,celebdf,CelebDF
id27_id25_0001,1,0.958476424217224,celebdf,CelebDF
id27_id25_0002,1,0.9356236457824708,celebdf,CelebDF
id27_id25_0003,1,0.9889755249023438,celebdf,CelebDF
id27_id25_0004,1,0.9538102746009828,celebdf,CelebDF
id27_id25_0006,1,0.9936729073524476,celebdf,CelebDF
id27_id25_0007,1,0.8180906176567078,celebdf,CelebDF
id27_id25_0008,1,0.826077938079834,celebdf,CelebDF
id27_id25_0009,1,0.9865761995315552,celebdf,CelebDF
id27_id26_0000,1,0.9817949533462524,celebdf,CelebDF
id27_id26_0001,1,0.9539157152175904,celebdf,CelebDF
id27_id26_0002,1,0.912014901638031,celebdf,CelebDF
id27_id26_0003,1,0.9772964715957642,celebdf,CelebDF
id27_id26_0004,1,0.7277326583862305,celebdf,CelebDF
id27_id26_0006,1,0.798019528388977,celebdf,CelebDF
id27_id26_0007,1,0.8654895424842834,celebdf,CelebDF
id27_id26_0008,1,0.8420190811157227,celebdf,CelebDF
id27_id28_0000,1,0.8831949234008789,celebdf,CelebDF
id27_id28_0001,1,0.8520044684410095,celebdf,CelebDF
id27_id28_0002,1,0.6888672709465027,celebdf,CelebDF
id27_id28_0003,1,0.9109328985214232,celebdf,CelebDF
id27_id28_0004,1,0.8933442831039429,celebdf,CelebDF
id27_id28_0006,1,0.9365113377571106,celebdf,CelebDF
id27_id28_0007,1,0.6102257966995239,celebdf,CelebDF
id27_id28_0008,1,0.7212085723876953,celebdf,CelebDF
id27_id28_0009,1,0.982190728187561,celebdf,CelebDF
id28_id0_0000,1,0.9472797513008118,celebdf,CelebDF
id28_id0_0001,1,0.9717639684677124,celebdf,CelebDF
id28_id0_0002,1,0.9290494918823242,celebdf,CelebDF
id28_id0_0003,1,0.994376540184021,celebdf,CelebDF
id28_id0_0004,1,0.9099377989768982,celebdf,CelebDF
id28_id0_0005,1,0.855725109577179,celebdf,CelebDF
id28_id0_0006,1,0.7805477380752563,celebdf,CelebDF
id28_id0_0007,1,0.991168975830078,celebdf,CelebDF
id28_id0_0008,1,0.9425963759422302,celebdf,CelebDF
id28_id0_0009,1,0.8710773587226868,celebdf,CelebDF
id28_id16_0000,1,0.8580732345581055,celebdf,CelebDF
id28_id16_0001,1,0.6158449053764343,celebdf,CelebDF
id28_id16_0002,1,0.757703959941864,celebdf,CelebDF
id28_id16_0003,1,0.9906250834465028,celebdf,CelebDF
id28_id16_0005,1,0.8081680536270142,celebdf,CelebDF
id28_id16_0006,1,0.5255529284477234,celebdf,CelebDF
id28_id16_0007,1,0.9810078740119934,celebdf,CelebDF
id28_id16_0008,1,0.8515762090682983,celebdf,CelebDF
id28_id16_0009,1,0.3124139606952667,celebdf,CelebDF
id28_id17_0000,1,0.97157222032547,celebdf,CelebDF
id28_id17_0001,1,0.9897000193595886,celebdf,CelebDF
id28_id17_0002,1,0.981178879737854,celebdf,CelebDF
id28_id17_0003,1,0.9948777556419371,celebdf,CelebDF
id28_id17_0004,1,0.9743101596832277,celebdf,CelebDF
id28_id17_0005,1,0.9885941743850708,celebdf,CelebDF
id28_id17_0006,1,0.9163933992385864,celebdf,CelebDF
id28_id17_0007,1,0.9932318925857544,celebdf,CelebDF
id28_id17_0008,1,0.9900240898132324,celebdf,CelebDF
id28_id17_0009,1,0.9886963963508606,celebdf,CelebDF
id28_id19_0000,1,0.8327890634536743,celebdf,CelebDF
id28_id19_0001,1,0.9855797290802002,celebdf,CelebDF
id28_id19_0002,1,0.7284982800483704,celebdf,CelebDF
id28_id19_0003,1,0.9916518926620485,celebdf,CelebDF
id28_id19_0004,1,0.9516605734825134,celebdf,CelebDF
id28_id19_0005,1,0.669660210609436,celebdf,CelebDF
id28_id19_0006,1,0.953584372997284,celebdf,CelebDF
id28_id19_0008,1,0.6447429060935974,celebdf,CelebDF
id28_id19_0009,1,0.4978664815425873,celebdf,CelebDF
id28_id1_0000,1,0.9161156415939332,celebdf,CelebDF
id28_id1_0001,1,0.9821287393569946,celebdf,CelebDF
id28_id1_0002,1,0.7989530563354492,celebdf,CelebDF
id28_id1_0003,1,0.9888283014297484,celebdf,CelebDF
id28_id1_0004,1,0.92196524143219,celebdf,CelebDF
id28_id1_0005,1,0.9387645721435548,celebdf,CelebDF
id28_id1_0006,1,0.5299869179725647,celebdf,CelebDF
id28_id1_0008,1,0.9786016941070556,celebdf,CelebDF
id28_id1_0009,1,0.6690555214881897,celebdf,CelebDF
id28_id20_0000,1,0.7573108077049255,celebdf,CelebDF
id28_id20_0001,1,0.9808261394500732,celebdf,CelebDF
id28_id20_0002,1,0.6934172511100769,celebdf,CelebDF
id28_id20_0003,1,0.9945873022079468,celebdf,CelebDF
id28_id20_0004,1,0.9231746792793274,celebdf,CelebDF
id28_id20_0005,1,0.3278871178627014,celebdf,CelebDF
id28_id20_0006,1,0.9211500883102416,celebdf,CelebDF
id28_id20_0008,1,0.948118269443512,celebdf,CelebDF
id28_id20_0009,1,0.9158992767333984,celebdf,CelebDF
id28_id21_0000,1,0.9720125198364258,celebdf,CelebDF
id28_id21_0001,1,0.845493495464325,celebdf,CelebDF
id28_id21_0002,1,0.9876478910446168,celebdf,CelebDF
id28_id21_0003,1,0.9905641674995422,celebdf,CelebDF
id28_id21_0005,1,0.9650662541389464,celebdf,CelebDF
id28_id21_0006,1,0.7809411287307739,celebdf,CelebDF
id28_id21_0007,1,0.9891398549079896,celebdf,CelebDF
id28_id21_0008,1,0.9732465744018556,celebdf,CelebDF
id28_id21_0009,1,0.9898861050605774,celebdf,CelebDF
id28_id22_0000,1,0.99208664894104,celebdf,CelebDF
id28_id22_0001,1,0.950718641281128,celebdf,CelebDF
id28_id22_0002,1,0.9331703782081604,celebdf,CelebDF
id28_id22_0003,1,0.994745671749115,celebdf,CelebDF
id28_id22_0004,1,0.9325169920921326,celebdf,CelebDF
id28_id22_0005,1,0.8903504610061646,celebdf,CelebDF
id28_id22_0006,1,0.7268506288528442,celebdf,CelebDF
id28_id22_0007,1,0.9928343892097472,celebdf,CelebDF
id28_id22_0008,1,0.9891825318336488,celebdf,CelebDF
id28_id22_0009,1,0.8793655037879944,celebdf,CelebDF
id28_id23_0000,1,0.956790030002594,celebdf,CelebDF
id28_id23_0002,1,0.9215108752250672,celebdf,CelebDF
id28_id23_0003,1,0.9943216443061828,celebdf,CelebDF
id28_id23_0005,1,0.9570515155792236,celebdf,CelebDF
id28_id23_0006,1,0.9084597826004028,celebdf,CelebDF
id28_id23_0008,1,0.9841601252555848,celebdf,CelebDF
id28_id23_0009,1,0.9861595034599304,celebdf,CelebDF
id28_id24_0000,1,0.986120104789734,celebdf,CelebDF
id28_id24_0001,1,0.9707398414611816,celebdf,CelebDF
id28_id24_0002,1,0.9156004786491394,celebdf,CelebDF
id28_id24_0003,1,0.9947172403335572,celebdf,CelebDF
id28_id24_0004,1,0.9582926034927368,celebdf,CelebDF
id28_id24_0005,1,0.7418078184127808,celebdf,CelebDF
id28_id24_0006,1,0.9106483459472656,celebdf,CelebDF
id28_id24_0008,1,0.978063702583313,celebdf,CelebDF
id28_id24_0009,1,0.9886710047721864,celebdf,CelebDF
id28_id25_0000,1,0.9938474893569946,celebdf,CelebDF
id28_id25_0001,1,0.9798436164855956,celebdf,CelebDF
id28_id25_0002,1,0.9845688939094543,celebdf,CelebDF
id28_id25_0004,1,0.9824291467666626,celebdf,CelebDF
id28_id25_0005,1,0.9532432556152344,celebdf,CelebDF
id28_id25_0006,1,0.9736005663871764,celebdf,CelebDF
id28_id25_0008,1,0.9876728653907776,celebdf,CelebDF
id28_id25_0009,1,0.982775330543518,celebdf,CelebDF
id28_id26_0000,1,0.9800518751144408,celebdf,CelebDF
id28_id26_0001,1,0.9622196555137634,celebdf,CelebDF
id28_id26_0002,1,0.9770601987838744,celebdf,CelebDF
id28_id26_0003,1,0.9946051239967346,celebdf,CelebDF
id28_id26_0004,1,0.953970432281494,celebdf,CelebDF
id28_id26_0005,1,0.942920982837677,celebdf,CelebDF
id28_id26_0006,1,0.8197032809257507,celebdf,CelebDF
id28_id26_0007,1,0.992760956287384,celebdf,CelebDF
id28_id26_0008,1,0.9257240891456604,celebdf,CelebDF
id28_id26_0009,1,0.9043067693710328,celebdf,CelebDF
id28_id27_0000,1,0.9822057485580444,celebdf,CelebDF
id28_id27_0001,1,0.9522789120674132,celebdf,CelebDF
id28_id27_0002,1,0.9710215926170348,celebdf,CelebDF
id28_id27_0004,1,0.9584903120994568,celebdf,CelebDF
id28_id27_0005,1,0.7425577640533447,celebdf,CelebDF
id28_id27_0006,1,0.8315573930740356,celebdf,CelebDF
id28_id27_0007,1,0.990293264389038,celebdf,CelebDF
id28_id27_0008,1,0.975486934185028,celebdf,CelebDF
id28_id27_0009,1,0.9889566898345948,celebdf,CelebDF
id28_id29_0000,1,0.9852452874183656,celebdf,CelebDF
id28_id29_0001,1,0.9768038988113404,celebdf,CelebDF
id28_id29_0002,1,0.9761186242103576,celebdf,CelebDF
id28_id29_0003,1,0.9946652054786682,celebdf,CelebDF
id28_id29_0005,1,0.9657307267189026,celebdf,CelebDF
id28_id29_0006,1,0.6671255826950073,celebdf,CelebDF
id28_id29_0007,1,0.9903537631034852,celebdf,CelebDF
id28_id29_0008,1,0.9874109625816344,celebdf,CelebDF
id28_id29_0009,1,0.9908255934715272,celebdf,CelebDF
id28_id2_0000,1,0.6872497797012329,celebdf,CelebDF
id28_id2_0001,1,0.3786863982677459,celebdf,CelebDF
id28_id2_0002,1,0.63445645570755,celebdf,CelebDF
id28_id2_0003,1,0.9789507985115052,celebdf,CelebDF
id28_id2_0004,1,0.7348148226737976,celebdf,CelebDF
id28_id2_0005,1,0.3065204620361328,celebdf,CelebDF
id28_id2_0006,1,0.3630108535289764,celebdf,CelebDF
id28_id2_0007,1,0.9796907305717468,celebdf,CelebDF
id28_id2_0008,1,0.446086436510086,celebdf,CelebDF
id28_id2_0009,1,0.4482942223548889,celebdf,CelebDF
id28_id30_0000,1,0.9442127346992492,celebdf,CelebDF
id28_id30_0001,1,0.7870731353759766,celebdf,CelebDF
id28_id30_0002,1,0.9580269455909728,celebdf,CelebDF
id28_id30_0003,1,0.9944120049476624,celebdf,CelebDF
id28_id30_0004,1,0.8903723955154419,celebdf,CelebDF
id28_id30_0005,1,0.8080335259437561,celebdf,CelebDF
id28_id30_0006,1,0.545974612236023,celebdf,CelebDF
id28_id30_0007,1,0.9926434755325316,celebdf,CelebDF
id28_id30_0008,1,0.9589937925338744,celebdf,CelebDF
id28_id30_0009,1,0.986940622329712,celebdf,CelebDF
id28_id31_0000,1,0.979617714881897,celebdf,CelebDF
id28_id31_0001,1,0.9930821657180786,celebdf,CelebDF
id28_id31_0002,1,0.9796531200408936,celebdf,CelebDF
id28_id31_0004,1,0.9507262706756592,celebdf,CelebDF
id28_id31_0006,1,0.9751482605934144,celebdf,CelebDF
id28_id31_0007,1,0.992137849330902,celebdf,CelebDF
id28_id31_0008,1,0.976047158241272,celebdf,CelebDF
id28_id31_0009,1,0.9898329973220824,celebdf,CelebDF
id28_id32_0000,1,0.903468132019043,celebdf,CelebDF
id28_id32_0001,1,0.8160355091094971,celebdf,CelebDF
id28_id32_0002,1,0.942739188671112,celebdf,CelebDF
id28_id32_0003,1,0.9932671189308168,celebdf,CelebDF
id28_id32_0004,1,0.9294192790985109,celebdf,CelebDF
id28_id32_0005,1,0.8624752163887024,celebdf,CelebDF
id28_id32_0006,1,0.7468006014823914,celebdf,CelebDF
id28_id32_0007,1,0.9889030456542968,celebdf,CelebDF
id28_id32_0008,1,0.956816792488098,celebdf,CelebDF
id28_id32_0009,1,0.989626169204712,celebdf,CelebDF
id28_id33_0000,1,0.9253013134002686,celebdf,CelebDF
id28_id33_0002,1,0.8822019100189209,celebdf,CelebDF
id28_id33_0003,1,0.9928098320961,celebdf,CelebDF
id28_id33_0005,1,0.9195265173912048,celebdf,CelebDF
id28_id33_0006,1,0.8897777199745178,celebdf,CelebDF
id28_id33_0007,1,0.9910230040550232,celebdf,CelebDF
id28_id33_0008,1,0.9840206503868104,celebdf,CelebDF
id28_id33_0009,1,0.9272350668907166,celebdf,CelebDF
id28_id34_0000,1,0.9628143906593324,celebdf,CelebDF
id28_id34_0001,1,0.9789798259735109,celebdf,CelebDF
id28_id34_0002,1,0.9611366987228394,celebdf,CelebDF
id28_id34_0003,1,0.9887305498123168,celebdf,CelebDF
id28_id34_0005,1,0.8505381345748901,celebdf,CelebDF
id28_id34_0006,1,0.9017964005470276,celebdf,CelebDF
id28_id34_0008,1,0.9640156626701356,celebdf,CelebDF
id28_id34_0009,1,0.9481720328330994,celebdf,CelebDF
id28_id35_0000,1,0.979410707950592,celebdf,CelebDF
id28_id35_0001,1,0.9822688698768616,celebdf,CelebDF
id28_id35_0002,1,0.936128795146942,celebdf,CelebDF
id28_id35_0003,1,0.9945400953292848,celebdf,CelebDF
id28_id35_0004,1,0.9577940106391908,celebdf,CelebDF
id28_id35_0005,1,0.9032679796218872,celebdf,CelebDF
id28_id35_0006,1,0.858686089515686,celebdf,CelebDF
id28_id35_0008,1,0.9317790865898132,celebdf,CelebDF
id28_id35_0009,1,0.9888558983802797,celebdf,CelebDF
id28_id37_0000,1,0.9623326659202576,celebdf,CelebDF
id28_id37_0001,1,0.9787126183509828,celebdf,CelebDF
id28_id37_0002,1,0.970021903514862,celebdf,CelebDF
id28_id37_0003,1,0.99444842338562,celebdf,CelebDF
id28_id37_0004,1,0.9334465861320496,celebdf,CelebDF
id28_id37_0005,1,0.7929328680038452,celebdf,CelebDF
id28_id37_0006,1,0.7050134539604187,celebdf,CelebDF
id28_id37_0007,1,0.9924449920654296,celebdf,CelebDF
id28_id37_0008,1,0.9800072312355042,celebdf,CelebDF
id28_id37_0009,1,0.982328236103058,celebdf,CelebDF
id28_id38_0000,1,0.9893086552619934,celebdf,CelebDF
id28_id38_0001,1,0.9733638763427734,celebdf,CelebDF
id28_id38_0002,1,0.98179692029953,celebdf,CelebDF
id28_id38_0003,1,0.9941614270210266,celebdf,CelebDF
id28_id38_0004,1,0.983134150505066,celebdf,CelebDF
id28_id38_0005,1,0.9760581254959106,celebdf,CelebDF
id28_id38_0006,1,0.8831027150154114,celebdf,CelebDF
id28_id38_0007,1,0.9915735125541688,celebdf,CelebDF
id28_id38_0008,1,0.982133448123932,celebdf,CelebDF
id28_id38_0009,1,0.9919047355651855,celebdf,CelebDF
id28_id3_0000,1,0.5955957770347595,celebdf,CelebDF
id28_id3_0001,1,0.4859412312507629,celebdf,CelebDF
id28_id3_0002,1,0.632500171661377,celebdf,CelebDF
id28_id3_0003,1,0.9679548144340516,celebdf,CelebDF
id28_id3_0004,1,0.7243858575820923,celebdf,CelebDF
id28_id3_0005,1,0.1882966160774231,celebdf,CelebDF
id28_id3_0006,1,0.2482276260852813,celebdf,CelebDF
id28_id3_0007,1,0.9753971695899964,celebdf,CelebDF
id28_id3_0008,1,0.5003177523612976,celebdf,CelebDF
id28_id3_0009,1,0.2318782210350036,celebdf,CelebDF
id28_id4_0000,1,0.9710471034049988,celebdf,CelebDF
id28_id4_0001,1,0.9712896943092346,celebdf,CelebDF
id28_id4_0002,1,0.9713478088378906,celebdf,CelebDF
id28_id4_0003,1,0.9941046237945556,celebdf,CelebDF
id28_id4_0004,1,0.9514315724372864,celebdf,CelebDF
id28_id4_0005,1,0.9578636884689332,celebdf,CelebDF
id28_id4_0006,1,0.7084764838218689,celebdf,CelebDF
id28_id4_0008,1,0.9507904648780824,celebdf,CelebDF
id28_id4_0009,1,0.9917227029800416,celebdf,CelebDF
id28_id6_0000,1,0.9248852729797364,celebdf,CelebDF
id28_id6_0001,1,0.98009592294693,celebdf,CelebDF
id28_id6_0002,1,0.9008987545967102,celebdf,CelebDF
id28_id6_0003,1,0.9931378960609436,celebdf,CelebDF
id28_id6_0004,1,0.7879274487495422,celebdf,CelebDF
id28_id6_0005,1,0.8290929198265076,celebdf,CelebDF
id28_id6_0006,1,0.5812196135520935,celebdf,CelebDF
id28_id6_0007,1,0.9902174472808838,celebdf,CelebDF
id28_id6_0008,1,0.9632181525230408,celebdf,CelebDF
id28_id6_0009,1,0.9720321893692015,celebdf,CelebDF
id28_id9_0000,1,0.7724626064300537,celebdf,CelebDF
id28_id9_0001,1,0.9664570093154908,celebdf,CelebDF
id28_id9_0002,1,0.8840250372886658,celebdf,CelebDF
id28_id9_0003,1,0.9940730333328248,celebdf,CelebDF
id28_id9_0004,1,0.8907225131988525,celebdf,CelebDF
id28_id9_0005,1,0.5310009121894836,celebdf,CelebDF
id28_id9_0006,1,0.7993935346603394,celebdf,CelebDF
id28_id9_0007,1,0.989488959312439,celebdf,CelebDF
id28_id9_0008,1,0.6284232139587402,celebdf,CelebDF
id28_id9_0009,1,0.8134815692901611,celebdf,CelebDF
id29_id20_0000,1,0.8473445177078247,celebdf,CelebDF
id29_id20_0004,1,0.928891658782959,celebdf,CelebDF
id29_id20_0005,1,0.8360110521316528,celebdf,CelebDF
id29_id20_0006,1,0.9073681235313416,celebdf,CelebDF
id29_id20_0007,1,0.7796980738639832,celebdf,CelebDF
id29_id20_0008,1,0.9415050148963928,celebdf,CelebDF
id29_id20_0009,1,0.6201366186141968,celebdf,CelebDF
id29_id21_0000,1,0.9362610578536988,celebdf,CelebDF
id29_id21_0003,1,0.8207794427871704,celebdf,CelebDF
id29_id21_0004,1,0.9867241382598876,celebdf,CelebDF
id29_id21_0005,1,0.7425463795661926,celebdf,CelebDF
id29_id21_0006,1,0.8082787990570068,celebdf,CelebDF
id29_id21_0008,1,0.830882728099823,celebdf,CelebDF
id29_id21_0009,1,0.7978200316429138,celebdf,CelebDF
id29_id23_0000,1,0.9085618853569032,celebdf,CelebDF
id29_id23_0002,1,0.6808531880378723,celebdf,CelebDF
id29_id23_0003,1,0.9140722751617432,celebdf,CelebDF
id29_id23_0005,1,0.8175069093704224,celebdf,CelebDF
id29_id23_0006,1,0.9210073947906494,celebdf,CelebDF
id29_id23_0007,1,0.8501478433609009,celebdf,CelebDF
id29_id26_0000,1,0.9577712416648864,celebdf,CelebDF
id29_id26_0003,1,0.9508427977561952,celebdf,CelebDF
id29_id26_0004,1,0.9905492067337036,celebdf,CelebDF
id29_id26_0005,1,0.8465320467948914,celebdf,CelebDF
id29_id26_0006,1,0.8721930384635925,celebdf,CelebDF
id29_id26_0007,1,0.9828013777732848,celebdf,CelebDF
id29_id26_0008,1,0.832718551158905,celebdf,CelebDF
id29_id26_0009,1,0.7369298338890076,celebdf,CelebDF
id29_id28_0000,1,0.9302722811698914,celebdf,CelebDF
id29_id28_0003,1,0.5631477236747742,celebdf,CelebDF
id29_id28_0004,1,0.9876509308815002,celebdf,CelebDF
id29_id28_0005,1,0.7331663370132446,celebdf,CelebDF
id29_id28_0006,1,0.8340235948562622,celebdf,CelebDF
id29_id28_0007,1,0.9478638172149658,celebdf,CelebDF
id29_id28_0008,1,0.9227838516235352,celebdf,CelebDF
id29_id28_0009,1,0.8466094136238098,celebdf,CelebDF
id29_id30_0000,1,0.9588993787765504,celebdf,CelebDF
id29_id30_0002,1,0.6240907311439514,celebdf,CelebDF
id29_id30_0003,1,0.9362785816192628,celebdf,CelebDF
id29_id30_0004,1,0.9903581142425536,celebdf,CelebDF
id29_id30_0005,1,0.8439748883247375,celebdf,CelebDF
id29_id30_0006,1,0.7636711001396179,celebdf,CelebDF
id29_id30_0007,1,0.948701798915863,celebdf,CelebDF
id29_id30_0008,1,0.8952809572219849,celebdf,CelebDF
id29_id30_0009,1,0.8442766666412354,celebdf,CelebDF
id29_id31_0000,1,0.9382453560829164,celebdf,CelebDF
id29_id31_0003,1,0.7815002202987671,celebdf,CelebDF
id29_id31_0004,1,0.9839415550231934,celebdf,CelebDF
id29_id31_0005,1,0.8698936104774475,celebdf,CelebDF
id29_id31_0006,1,0.9362963438034058,celebdf,CelebDF
id29_id31_0007,1,0.967048704624176,celebdf,CelebDF
id29_id31_0009,1,0.8050246238708496,celebdf,CelebDF
id29_id32_0000,1,0.8370504975318909,celebdf,CelebDF
id29_id32_0001,1,0.7423651814460754,celebdf,CelebDF
id29_id32_0002,1,0.7305687069892883,celebdf,CelebDF
id29_id32_0003,1,0.8833887577056885,celebdf,CelebDF
id29_id32_0005,1,0.6673265695571899,celebdf,CelebDF
id29_id32_0006,1,0.6119783520698547,celebdf,CelebDF
id29_id32_0007,1,0.8942853212356567,celebdf,CelebDF
id29_id33_0000,1,0.9420812129974364,celebdf,CelebDF
id29_id33_0002,1,0.8221128582954407,celebdf,CelebDF
id29_id33_0003,1,0.9292011857032776,celebdf,CelebDF
id29_id33_0005,1,0.7768819332122803,celebdf,CelebDF
id29_id33_0006,1,0.846282422542572,celebdf,CelebDF
id29_id33_0007,1,0.7700290679931641,celebdf,CelebDF
id29_id33_0009,1,0.7985836267471313,celebdf,CelebDF
id29_id34_0000,1,0.7988656163215637,celebdf,CelebDF
id29_id34_0001,1,0.4064052999019623,celebdf,CelebDF
id29_id34_0002,1,0.5845223665237427,celebdf,CelebDF
id29_id34_0003,1,0.7492436170578003,celebdf,CelebDF
id29_id34_0004,1,0.984191596508026,celebdf,CelebDF
id29_id34_0005,1,0.69439297914505,celebdf,CelebDF
id29_id34_0006,1,0.7303838133811951,celebdf,CelebDF
id29_id34_0007,1,0.9246864318847656,celebdf,CelebDF
id29_id34_0008,1,0.7975767850875854,celebdf,CelebDF
id29_id34_0009,1,0.8315227627754211,celebdf,CelebDF
id29_id35_0000,1,0.9311206936836244,celebdf,CelebDF
id29_id35_0002,1,0.6780903339385986,celebdf,CelebDF
id29_id35_0003,1,0.930667757987976,celebdf,CelebDF
id29_id35_0005,1,0.875133752822876,celebdf,CelebDF
id29_id35_0006,1,0.751512885093689,celebdf,CelebDF
id29_id35_0007,1,0.959518015384674,celebdf,CelebDF
id29_id35_0008,1,0.9345194101333618,celebdf,CelebDF
id29_id35_0009,1,0.8797649145126343,celebdf,CelebDF
id29_id37_0000,1,0.977386236190796,celebdf,CelebDF
id29_id37_0002,1,0.7648972868919373,celebdf,CelebDF
id29_id37_0003,1,0.9119031429290771,celebdf,CelebDF
id29_id37_0004,1,0.9914488196372986,celebdf,CelebDF
id29_id37_0005,1,0.876491904258728,celebdf,CelebDF
id29_id37_0006,1,0.8840193152427673,celebdf,CelebDF
id29_id37_0007,1,0.9861102104187012,celebdf,CelebDF
id29_id37_0008,1,0.8254342079162598,celebdf,CelebDF
id29_id37_0009,1,0.7513394355773926,celebdf,CelebDF
id29_id38_0000,1,0.9144758582115172,celebdf,CelebDF
id29_id38_0001,1,0.8652082085609436,celebdf,CelebDF
id29_id38_0002,1,0.9264461398124696,celebdf,CelebDF
id29_id38_0003,1,0.9077247977256776,celebdf,CelebDF
id29_id38_0004,1,0.9894057512283324,celebdf,CelebDF
id29_id38_0005,1,0.7596001029014587,celebdf,CelebDF
id29_id38_0006,1,0.8964553475379944,celebdf,CelebDF
id29_id38_0007,1,0.95892995595932,celebdf,CelebDF
id29_id38_0008,1,0.8243364095687866,celebdf,CelebDF
id29_id38_0009,1,0.9655091166496276,celebdf,CelebDF
id2_id0_0000,1,0.8895142078399658,celebdf,CelebDF
id2_id0_0001,1,0.9946253895759584,celebdf,CelebDF
id2_id0_0002,1,0.9656583666801452,celebdf,CelebDF
id2_id0_0003,1,0.9299129247665404,celebdf,CelebDF
id2_id0_0004,1,0.7791064977645874,celebdf,CelebDF
id2_id0_0005,1,0.9919398427009584,celebdf,CelebDF
id2_id0_0006,1,0.9516597986221312,celebdf,CelebDF
id2_id0_0007,1,0.9902565479278564,celebdf,CelebDF
id2_id0_0008,1,0.9951545596122742,celebdf,CelebDF
id2_id0_0009,1,0.8835148811340332,celebdf,CelebDF
id2_id16_0000,1,0.7151628732681274,celebdf,CelebDF
id2_id16_0001,1,0.9911333322525024,celebdf,CelebDF
id2_id16_0002,1,0.6813466548919678,celebdf,CelebDF
id2_id16_0003,1,0.9792340397834778,celebdf,CelebDF
id2_id16_0004,1,0.1031899899244308,celebdf,CelebDF
id2_id16_0005,1,0.9657700061798096,celebdf,CelebDF
id2_id16_0006,1,0.920604407787323,celebdf,CelebDF
id2_id16_0007,1,0.9890124797821044,celebdf,CelebDF
id2_id16_0008,1,0.9949524998664856,celebdf,CelebDF
id2_id16_0009,1,0.6509730219841003,celebdf,CelebDF
id2_id17_0000,1,0.9881475567817688,celebdf,CelebDF
id2_id17_0001,1,0.9948967099189758,celebdf,CelebDF
id2_id17_0002,1,0.984688937664032,celebdf,CelebDF
id2_id17_0003,1,0.9953514337539672,celebdf,CelebDF
id2_id17_0004,1,0.2617456912994385,celebdf,CelebDF
id2_id17_0005,1,0.9925507307052612,celebdf,CelebDF
id2_id17_0006,1,0.9853258728981018,celebdf,CelebDF
id2_id17_0007,1,0.9927589893341064,celebdf,CelebDF
id2_id17_0008,1,0.9950101375579834,celebdf,CelebDF
id2_id17_0009,1,0.9888650178909302,celebdf,CelebDF
id2_id1_0000,1,0.9577294588088988,celebdf,CelebDF
id2_id1_0001,1,0.9939122200012208,celebdf,CelebDF
id2_id1_0002,1,0.861829400062561,celebdf,CelebDF
id2_id1_0003,1,0.6972628235816956,celebdf,CelebDF
id2_id1_0004,1,0.2663244009017944,celebdf,CelebDF
id2_id1_0005,1,0.9932600855827332,celebdf,CelebDF
id2_id1_0006,1,0.3856278657913208,celebdf,CelebDF
id2_id1_0007,1,0.9910635948181152,celebdf,CelebDF
id2_id1_0008,1,0.9948746562004088,celebdf,CelebDF
id2_id1_0009,1,0.8476929664611816,celebdf,CelebDF
id2_id20_0000,1,0.9711098074913024,celebdf,CelebDF
id2_id20_0001,1,0.9946599006652832,celebdf,CelebDF
id2_id20_0002,1,0.98663330078125,celebdf,CelebDF
id2_id20_0003,1,0.8302242159843445,celebdf,CelebDF
id2_id20_0004,1,0.5835679769515991,celebdf,CelebDF
id2_id20_0005,1,0.978690505027771,celebdf,CelebDF
id2_id20_0006,1,0.9196179509162904,celebdf,CelebDF
id2_id20_0007,1,0.9874166250228882,celebdf,CelebDF
id2_id20_0008,1,0.9950624704360962,celebdf,CelebDF
id2_id20_0009,1,0.9766647815704346,celebdf,CelebDF
id2_id21_0000,1,0.9845109581947328,celebdf,CelebDF
id2_id21_0001,1,0.9944117665290833,celebdf,CelebDF
id2_id21_0002,1,0.991873860359192,celebdf,CelebDF
id2_id21_0003,1,0.8095830678939819,celebdf,CelebDF
id2_id21_0005,1,0.9929123520851136,celebdf,CelebDF
id2_id21_0006,1,0.7249215841293335,celebdf,CelebDF
id2_id21_0007,1,0.9904944896697998,celebdf,CelebDF
id2_id21_0008,1,0.995101809501648,celebdf,CelebDF
id2_id21_0009,1,0.9923351407051086,celebdf,CelebDF
id2_id23_0000,1,0.9891598224639891,celebdf,CelebDF
id2_id23_0001,1,0.9938730597496032,celebdf,CelebDF
id2_id23_0002,1,0.9899725317955016,celebdf,CelebDF
id2_id23_0003,1,0.9927844405174256,celebdf,CelebDF
id2_id23_0004,1,0.2119328826665878,celebdf,CelebDF
id2_id23_0005,1,0.9906197190284728,celebdf,CelebDF
id2_id23_0006,1,0.8744313716888428,celebdf,CelebDF
id2_id23_0008,1,0.9943639636039734,celebdf,CelebDF
id2_id23_0009,1,0.986644208431244,celebdf,CelebDF
